payment_installments,payment_value,payment_total,payment_count,delivery_delay_days,purchase_to_delivery_days,total_to_value_ratio,is_delayed,purchase_hour,purchase_dow,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_not_defined,payment_type_voucher,payment_type_nan,authorization_status_authorized,authorization_status_declined,authorization_status_pending,authorization_status_reversed,authorization_status_nan,transaction_status_failed,transaction_status_pending,transaction_status_reversed,transaction_status_successful,transaction_status_nan,order_status_approved,order_status_canceled,order_status_created,order_status_delivered,order_status_invoiced,order_status_processing,order_status_shipped,order_status_unavailable,order_status_nan,order_channel_marketplace,order_channel_mobile_app,order_channel_online,order_channel_nan,derived_delivery_state_canceled,derived_delivery_state_delivered,derived_delivery_state_not_delivered,derived_delivery_state_shipped,derived_delivery_state_unavailable,derived_delivery_state_unknown,derived_delivery_state_nan,amount_bucket_low,amount_bucket_medium,amount_bucket_high,amount_bucket_nan,risk_score,actual_disputed,decision
1,6.44,54.58,2,-3.1344328703703703,7.998587962962963,8.475155279503104,0,20,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5010444879527204,0,resolve
1,70.35,70.35,1,-0.2300810185185185,21.284479166666667,1.0,0,11,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.522259448417172,0,resolve
1,146.49,146.49,1,-22.128680555555555,7.133368055555556,1.0,0,17,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5039291541013989,0,resolve
1,81.21,81.21,1,-13.055474537037036,14.100347222222222,1.0,0,20,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.515061439087728,0,resolve
1,66.14,66.14,1,-30.452118055555555,2.891284722222222,1.0,0,15,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5290931262875275,0,resolve
1,358.64,358.64,1,1.0131018518518518,21.431516203703705,1.0,1,13,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5085420799963734,0,resolve
8,186.72,186.72,1,-9.04366898148148,15.31079861111111,1.0,0,15,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5341893560189719,0,resolve
1,47.69,47.69,1,-24.26047453703704,10.408622685185184,1.0,0,7,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5113194548159038,0,resolve
1,109.26,109.26,1,18.981284722222224,36.5628125,1.0,1,10,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5230459352827725,1,resolve
1,61.23,61.23,1,-17.08965277777778,10.00849537037037,1.0,0,21,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5118484731208225,0,resolve
1,190.37,190.37,1,-3.410462962962963,25.56486111111111,1.0,0,0,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5143869158786395,0,resolve
1,67.44,67.44,1,-19.31626157407408,9.083831018518518,1.0,0,14,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5324836860695004,0,resolve
1,82.98,82.98,1,-1.070011574074074,6.992673611111111,1.0,0,22,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5214261509426971,0,resolve
10,164.22,164.22,1,-15.169097222222222,14.970810185185185,1.0,0,20,6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.0020016784057244044,0,resolve
10,509.66,509.66,1,-2.293229166666667,13.369872685185186,1.0,0,8,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5311829837586046,1,resolve
1,34.13,34.13,1,-8.29943287037037,4.138518518518518,1.0,0,13,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5193981844416888,0,resolve
1,35.42,35.42,1,-4.306446759259259,2.76787037037037,1.0,0,22,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5550137876095638,1,escalate
1,40.84,40.84,1,-24.99159722222222,6.44681712962963,1.0,0,13,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5136105301302452,0,resolve
6,639.98,639.98,1,-13.135625,26.39384259259259,1.0,0,11,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5273760405150322,0,resolve
1,65.71,65.71,1,-3.4460300925925926,9.116840277777778,1.0,0,10,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.0005095999747307624,0,resolve
1,84.24,84.24,1,-5.4257175925925925,22.098738425925927,1.0,0,11,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5191336934881201,0,resolve
3,183.49,183.49,1,-2.559375,2.021747685185185,1.0,0,10,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5204984980179332,0,resolve
4,63.23,63.23,1,-0.0573958333333333,18.08133101851852,1.0,0,20,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5264351029057585,0,resolve
6,415.14,415.14,1,-17.49185185185185,14.961296296296297,1.0,0,13,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5374598704019198,0,escalate
3,117.57,117.57,1,-2.7873032407407408,17.851145833333334,1.0,0,8,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5272620695936402,0,resolve
1,115.81,115.81,1,-19.76869212962963,6.334027777777778,1.0,0,21,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5156944220308598,0,resolve
8,80.18,80.18,1,-12.193391203703705,9.235960648148149,1.0,0,13,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5528008595405585,0,escalate
3,368.39,368.39,1,-11.973136574074072,10.232471064814815,1.0,0,13,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.055830840978042216,0,resolve
6,68.61,68.61,1,-11.994953703703704,14.505335648148147,1.0,0,11,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5232795593078549,0,resolve
1,39.08,313.23,9,-8.437766203703704,23.09443287037037,8.015097236438077,0,11,3,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.0005487870640307083,0,resolve
7,130.25,130.25,1,-12.178969907407408,21.37755787037037,1.0,0,10,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5261594631785124,0,resolve
1,92.19,92.19,1,-11.388136574074077,18.214247685185185,1.0,0,9,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.0034566508103602237,0,resolve
1,659.84,659.84,1,25.82217592592593,70.00660879629629,1.0,1,19,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.4878144683207238,0,resolve
1,49.72,49.72,1,8.595416666666667,26.623310185185183,1.0,1,23,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5174959030171773,0,resolve
1,45.62,45.62,1,-15.20851851851852,11.021192129629627,1.0,0,18,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5349779611401855,0,resolve
1,37.6,37.6,1,-12.981284722222222,13.417152777777778,1.0,0,14,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5168303876202771,0,resolve
2,70.75,70.75,1,-11.245208333333334,7.384826388888888,1.0,0,8,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5336113790725209,0,resolve
1,88.9,88.9,1,-8.250856481481481,6.354664351851852,1.0,0,9,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5411449760998633,0,escalate
